City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Mitsamiouli,KM,2021-05-24 21:40:08,-11.3847,43.2844,78.04,65,3,8.68
293,Cockburn Town,TC,2021-05-24 21:40:09,21.4612,-71.1419,79.32,77,15,19.51
294,Galesong,ID,2021-05-24 21:40:09,-5.3166,119.3661,73.42,82,33,5.53
295,Nouadhibou,MR,2021-05-24 21:40:10,20.931,-17.0347,66.18,82,0,20.71
296,Kathu,TH,2021-05-24 21:37:23,7.9178,98.3332,87.62,68,94,11.83
297,San Patricio,US,2021-05-24 21:40:10,28.017,-97.5169,84.88,70,46,15.86
298,Salinopolis,BR,2021-05-24 21:38:40,-0.6136,-47.3561,81.7,81,89,14.03
299,Cabo San Lucas,MX,2021-05-24 21:36:26,22.8909,-109.9124,93.51,57,1,4.61
300,Nefteyugansk,RU,2021-05-24 21:40:11,61.0998,72.6035,50.25,84,100,13.73
301,Lamu,KE,2021-05-24 21:40:11,-2.2717,40.902,78.62,78,20,18.77
302,Tura,IN,2021-05-24 21:40:12,25.5198,90.2201,74.25,89,100,4.38
303,Talnakh,RU,2021-05-24 21:40:12,69.4865,88.3972,27.39,91,100,20.22
304,Alyangula,AU,2021-05-24 21:40:12,-13.8483,136.4192,73.27,77,40,11.99
305,Khatanga,RU,2021-05-24 21:40:13,71.9667,102.5,31.57,99,100,3.56
306,Romny,UA,2021-05-24 21:40:13,50.751,33.4747,48.51,91,33,8.08
307,Champerico,GT,2021-05-24 21:40:14,14.3,-91.9167,91.94,64,92,8.39
308,Ruteng,ID,2021-05-24 21:40:14,-8.6136,120.4721,59.4,92,17,1.28
309,Wichita Falls,US,2021-05-24 21:38:04,33.9137,-98.4934,78.06,88,90,7.0
310,Autazes,BR,2021-05-24 21:40:15,-3.5797,-59.1306,82.99,68,89,1.72
311,Aksarka,RU,2021-05-24 21:40:15,66.5606,67.7975,35.11,57,100,6.69
312,Sicuani,PE,2021-05-24 21:40:16,-14.2694,-71.2261,49.91,64,74,5.41
313,Djenne,ML,2021-05-24 21:40:16,13.9061,-4.5533,92.71,33,100,8.21
314,Isangel,VU,2021-05-24 21:40:16,-19.55,169.2667,73.98,58,80,12.64
315,Walvis Bay,NA,2021-05-24 21:40:17,-22.9575,14.5053,73.09,39,24,7.94
316,Iguape,BR,2021-05-24 21:40:17,-24.7081,-47.5553,62.78,61,12,4.9
317,Lake City,US,2021-05-24 21:37:30,30.1897,-82.6393,92.98,33,1,0.0
318,Bethel,US,2021-05-24 21:40:18,41.3712,-73.414,68.85,51,40,11.5
319,Baramati,IN,2021-05-24 21:40:18,18.15,74.5833,80.13,65,86,13.62
320,Trairi,BR,2021-05-24 21:37:42,-3.2778,-39.2689,79.95,79,99,10.51
321,Lichuan,CN,2021-05-24 21:40:18,30.3,108.85,54.36,91,100,2.59
322,Biak,ID,2021-05-24 21:40:19,-0.9131,122.8766,76.06,84,92,6.17
323,Edea,CM,2021-05-24 21:38:19,3.8,10.1333,78.58,99,61,1.79
324,Bogotol,RU,2021-05-24 21:40:19,56.2078,89.5342,48.4,94,83,8.28
325,Ulaanbaatar,MN,2021-05-24 21:39:51,47.9077,106.8832,42.93,91,75,4.52
326,Yaan,NG,2021-05-24 21:40:20,7.3833,8.5667,80.58,72,54,6.89
327,Samarai,PG,2021-05-24 21:40:20,-10.6167,150.6667,80.26,73,71,17.6
328,Moron,AR,2021-05-24 21:40:21,-34.6534,-58.6198,61.79,64,0,3.0
329,Awash,ET,2021-05-24 21:40:21,8.9833,40.1667,76.42,52,4,5.82
330,Semey,KZ,2021-05-24 21:40:21,50.4111,80.2275,64.22,78,67,5.48
331,Coahuayana,MX,2021-05-24 21:40:22,18.7333,-103.6833,89.83,41,0,7.34
332,Ascension,US,2021-05-24 21:40:22,30.2169,-90.9001,84.65,48,1,5.75
333,Severo-Kurilsk,RU,2021-05-24 21:40:23,50.6789,156.125,41.31,71,100,14.29
334,Sao Filipe,CV,2021-05-24 21:40:23,14.8961,-24.4956,72.75,80,2,10.83
335,Lahij,YE,2021-05-24 21:40:23,13.1667,44.5833,87.62,34,6,5.03
336,Nabire,ID,2021-05-24 21:40:24,-3.3667,135.4833,77.14,87,95,3.76
337,Tambo,PE,2021-05-24 21:40:24,-14.8,-73.9167,37.44,66,94,6.91
338,Sault Sainte Marie,CA,2021-05-24 21:37:48,46.5168,-84.3333,64.69,48,90,9.22
339,Klaksvik,FO,2021-05-24 21:40:25,62.2266,-6.589,45.52,90,61,14.14
340,Bereda,ES,2021-05-24 21:40:25,43.2686,-7.5406,51.91,98,35,1.57
341,Vila Do Maio,CV,2021-05-24 21:40:25,15.1333,-23.2167,74.19,82,31,17.38
342,Miramar,US,2021-05-24 21:40:26,25.9873,-80.2323,84.22,55,1,16.11
343,Paita,PE,2021-05-24 21:40:26,-5.0892,-81.1144,77.56,79,18,14.12
344,Otane,NZ,2021-05-24 21:40:27,-39.8833,176.6333,57.0,85,100,11.14
345,Zhigansk,RU,2021-05-24 21:40:27,66.7697,123.3711,46.99,39,98,1.7
346,Eureka,US,2021-05-24 21:40:28,40.8021,-124.1637,73.67,68,92,4.0
347,Rock Sound,BS,2021-05-24 21:40:28,24.9,-76.2,75.45,69,6,15.14
348,Boguchany,RU,2021-05-24 21:40:28,58.3814,97.4531,45.34,85,80,7.96
349,Banda Aceh,ID,2021-05-24 21:40:29,5.5577,95.3222,80.58,81,99,10.85
350,Sioux City,US,2021-05-24 21:40:29,42.5,-96.4003,78.39,57,90,4.0
351,Binga,ZW,2021-05-24 21:40:29,-17.6203,27.3414,60.31,60,0,1.52
352,Santiago De Cao,PE,2021-05-24 21:40:30,-7.9589,-79.2392,68.13,85,55,11.77
353,Piranhas,BR,2021-05-24 21:40:30,-16.4269,-51.8222,77.65,58,92,4.21
354,Sola,VU,2021-05-24 21:40:31,-13.8833,167.55,75.87,88,90,0.0
355,Hualmay,PE,2021-05-24 21:40:31,-11.0964,-77.6139,65.98,83,30,7.54
356,Choya,RU,2021-05-24 21:40:32,52.0108,86.5467,55.42,94,100,3.96
357,Soe,ID,2021-05-24 21:40:33,-9.8607,124.284,62.74,94,31,4.18
358,Soyo,AO,2021-05-24 21:40:33,-6.1349,12.3689,79.45,87,40,6.76
359,Bajil,YE,2021-05-24 21:40:33,15.0584,43.2851,91.62,34,14,2.48
360,Liuli,TZ,2021-05-24 21:40:34,-11.0833,34.6333,70.14,74,72,6.44
361,Wakkanai,JP,2021-05-24 21:40:34,45.4094,141.6739,50.49,96,100,14.41
362,Sao Geraldo Do Araguaia,BR,2021-05-24 21:40:35,-6.4006,-48.555,77.54,84,99,1.72
363,Mildura,AU,2021-05-24 21:40:35,-34.2,142.15,64.36,45,40,18.41
364,Coolum Beach,AU,2021-05-24 21:40:35,-26.5333,153.1,63.1,77,72,10.13
365,Ikom,NG,2021-05-24 21:36:06,5.9667,8.7063,76.17,92,80,2.64
366,La Ronge,CA,2021-05-24 21:40:36,55.1001,-105.2842,46.65,93,90,17.27
367,Lethem,GY,2021-05-24 21:40:36,3.3803,-59.7968,84.25,79,40,17.27
368,Ust-Kuyga,RU,2021-05-24 21:40:37,70.0167,135.6,48.47,44,55,4.12
369,Houma,US,2021-05-24 21:38:39,29.5958,-90.7195,84.2,60,20,9.22
370,Pangnirtung,CA,2021-05-24 21:40:37,66.1451,-65.7125,24.8,80,90,9.22
371,Fare,PF,2021-05-24 21:40:38,-16.7,-151.0167,80.89,76,99,12.44
372,Svetlyy,RU,2021-05-24 21:40:38,54.675,20.1347,53.65,77,100,11.5
373,Srednekolymsk,RU,2021-05-24 21:40:38,67.45,153.6833,52.52,41,0,10.63
374,Paraisopolis,BR,2021-05-24 21:40:39,-22.5542,-45.78,62.31,64,91,1.92
375,Dingle,PH,2021-05-24 21:40:39,10.9995,122.6711,77.72,85,66,4.14
376,Brazzaville,CG,2021-05-24 21:37:42,-4.2658,15.2832,82.76,78,20,6.91
377,Sorland,NO,2021-05-24 21:40:40,67.667,12.6934,42.87,74,28,14.65
378,Sept-Iles,CA,2021-05-24 21:39:49,50.2001,-66.3821,50.52,61,40,14.0
379,Knysna,ZA,2021-05-24 21:40:40,-34.0363,23.0471,57.58,66,100,2.95
380,Bathurst,AU,2021-05-24 21:40:41,-33.4166,149.5806,51.71,91,63,2.59
381,Zyryanka,RU,2021-05-24 21:40:41,65.75,150.85,57.24,27,8,0.72
382,Ostrovnoy,RU,2021-05-24 21:40:42,68.0531,39.5131,33.24,73,97,14.56
383,Marsh Harbour,BS,2021-05-24 21:40:42,26.5412,-77.0636,75.52,61,2,10.98
384,Pasighat,IN,2021-05-24 21:40:42,28.0667,95.3333,75.47,95,75,3.89
385,Cururupu,BR,2021-05-24 21:40:43,-1.8283,-44.8683,77.32,91,99,3.96
386,Sovetskiy,RU,2021-05-24 21:40:43,61.3614,63.5842,51.64,95,100,0.83
387,Burnie,AU,2021-05-24 21:40:43,-41.0667,145.9167,56.95,93,98,9.78
388,Butembo,CD,2021-05-24 21:40:44,0.15,29.2833,57.78,97,89,2.55
389,Severnyy,RU,2021-05-24 21:40:44,50.677,36.5532,53.64,87,0,6.71
390,Jutai,BR,2021-05-24 21:40:45,-5.1833,-68.9,80.15,82,43,4.07
391,Herveo,CO,2021-05-24 21:40:45,5.0833,-75.1667,64.38,90,99,2.46
392,Marathon,US,2021-05-24 21:40:46,44.9,-89.7668,81.28,72,40,1.01
393,Espanola,US,2021-05-24 21:36:23,35.9911,-106.0806,81.72,8,0,10.02
394,Kruisfontein,ZA,2021-05-24 21:40:46,-34.0033,24.7314,63.88,60,98,4.59
395,Tara,RU,2021-05-24 21:40:47,56.8944,74.371,57.31,78,41,7.49
396,Raudeberg,NO,2021-05-24 21:40:47,61.9875,5.1352,52.2,87,100,8.48
397,Talara,PE,2021-05-24 21:40:48,-4.5772,-81.2719,77.76,69,0,13.8
398,Mkushi,ZM,2021-05-24 21:40:48,-13.6202,29.3939,51.26,90,20,4.83
399,Buala,SB,2021-05-24 21:40:48,-8.145,159.5921,81.68,76,99,4.38
400,Bokoro,TD,2021-05-24 21:40:49,12.3807,17.0568,89.98,11,31,10.76
401,Novovorontsovka,UA,2021-05-24 21:40:49,47.5004,33.9175,56.46,93,66,18.72
402,Takaka,NZ,2021-05-24 21:40:49,-40.85,172.8,50.38,59,0,5.19
403,Morant Bay,JM,2021-05-24 21:36:06,17.8815,-76.4093,87.42,69,71,12.26
404,Dauphin,CA,2021-05-24 21:36:57,51.1494,-100.0502,71.74,33,75,26.46
405,Rio Gallegos,AR,2021-05-24 21:40:50,-51.6226,-69.2181,35.65,75,75,31.07
406,Isabela,PH,2021-05-24 21:40:51,6.7085,121.9711,75.25,84,99,0.38
407,The Valley,AI,2021-05-24 21:40:51,18.217,-63.0578,85.86,74,20,14.97
408,Almeirim,BR,2021-05-24 21:40:51,-1.5233,-52.5817,76.55,95,100,2.57
409,Golden Gate,US,2021-05-24 21:40:52,26.1879,-81.6951,92.01,51,1,9.22
410,Karratha,AU,2021-05-24 21:40:52,-20.7377,116.8463,68.79,40,79,15.7
411,Poopo,BO,2021-05-24 21:40:52,-18.3667,-66.9667,48.76,24,94,8.95
412,Noumea,NC,2021-05-24 21:37:47,-22.2763,166.4572,71.01,99,18,13.91
413,Bayir,TR,2021-05-24 21:40:53,37.2687,28.2167,64.92,35,23,4.99
414,Porto Novo,BJ,2021-05-24 21:40:53,6.4965,2.6036,84.02,81,41,6.33
415,Timizart,DZ,2021-05-24 21:40:54,36.8,4.2667,55.83,85,0,3.8
416,Guadalupe Y Calvo,MX,2021-05-24 21:40:54,26.1,-106.9667,74.61,13,54,12.12
417,Ihosy,MG,2021-05-24 21:40:54,-22.4,46.1167,58.89,93,66,6.69
418,Zhangjiakou,CN,2021-05-24 21:40:55,40.81,114.8794,49.64,38,88,1.99
419,Kysyl-Syr,RU,2021-05-24 21:40:55,63.8986,122.7617,42.22,95,100,9.33
420,Quelimane,MZ,2021-05-24 21:40:56,-17.8786,36.8883,76.95,88,20,6.91
421,Chachapoyas,PE,2021-05-24 21:40:56,-6.2317,-77.869,60.89,89,71,2.21
422,Ahuimanu,US,2021-05-24 21:40:56,21.4447,-157.8378,83.79,73,40,6.91
423,Waddan,LY,2021-05-24 21:38:09,29.1614,16.139,89.65,10,98,18.75
424,Constitucion,CL,2021-05-24 21:40:06,-35.3333,-72.4167,56.66,82,7,10.83
425,Cajamarca,PE,2021-05-24 21:40:57,-7.1638,-78.5003,66.27,52,75,3.44
426,Iwaki,JP,2021-05-24 21:40:57,37.05,140.8833,69.76,71,55,1.99
427,Aktash,RU,2021-05-24 21:40:58,50.3,87.7333,36.91,92,68,3.8
428,Lompoc,US,2021-05-24 21:40:58,34.6391,-120.4579,91.78,66,1,14.97
429,Saint-Lo,FR,2021-05-24 21:40:59,49.1162,-1.0903,50.43,90,61,16.06
430,Belmonte,BR,2021-05-24 21:40:59,-15.8631,-38.8828,79.3,78,93,10.94
431,Sur,OM,2021-05-24 21:40:59,22.5667,59.5289,89.22,48,0,13.94
432,Garowe,SO,2021-05-24 21:41:00,8.4054,48.4845,77.54,65,3,22.79
433,Saint George,US,2021-05-24 21:36:42,37.1041,-113.5841,82.87,15,1,1.01
434,Sabang,ID,2021-05-24 21:41:00,5.8933,95.3214,83.79,77,96,17.92
435,Caravelas,BR,2021-05-24 21:41:01,-17.7125,-39.2481,77.0,81,84,10.87
436,Kristiinankaupunki,FI,2021-05-24 21:41:01,62.2743,21.376,39.58,85,25,2.68
437,Octeville,FR,2021-05-24 21:41:01,49.6261,-1.6435,50.92,44,46,23.69
438,Kwinana,AU,2021-05-24 21:41:02,-32.25,115.7667,50.34,65,95,6.33
439,Sahuaripa,MX,2021-05-24 21:41:02,29.05,-109.2333,97.88,6,77,12.73
440,Namatanai,PG,2021-05-24 21:41:02,-3.6667,152.4333,81.34,83,100,8.14
441,Hoquiam,US,2021-05-24 21:41:03,46.9809,-123.8893,58.53,100,90,13.8
442,Kaeo,NZ,2021-05-24 21:41:03,-35.1,173.7833,59.32,72,100,16.15
443,Sangmelima,CM,2021-05-24 21:38:05,2.9333,11.9833,70.45,89,22,1.41
444,Inongo,CD,2021-05-24 21:41:04,-1.95,18.2667,71.85,88,7,3.69
445,Camopi,GF,2021-05-24 21:41:04,3.1655,-52.3158,73.42,98,100,3.49
446,Danshui,CN,2021-05-24 21:41:05,22.7984,114.4672,85.01,84,76,2.91
447,San Ramon,US,2021-05-24 21:41:04,37.7799,-121.978,86.49,33,1,10.0
448,Diffa,NE,2021-05-24 21:41:05,13.3154,12.6113,89.17,10,75,5.03
449,Hohhot,CN,2021-05-24 21:41:06,40.8106,111.6522,41.29,34,0,3.58
450,Rayadrug,IN,2021-05-24 21:41:06,14.7,76.8667,78.87,71,100,17.11
451,Ponta Delgada,PT,2021-05-24 21:41:07,37.7333,-25.6667,63.32,72,20,5.75
452,Balikpapan,ID,2021-05-24 21:41:07,-1.2675,116.8289,77.99,100,20,4.61
453,Prince Rupert,CA,2021-05-24 21:41:08,54.3161,-130.3201,53.69,71,90,5.75
454,Riyadh,SA,2021-05-24 21:38:36,24.6877,46.7219,96.85,14,0,5.75
455,Machakos,KE,2021-05-24 21:41:08,-1.5167,37.2667,60.75,84,99,1.92
456,Tucurui,BR,2021-05-24 21:41:08,-3.7661,-49.6725,81.79,72,100,2.91
457,Chumikan,RU,2021-05-24 21:41:09,54.7183,135.315,32.45,99,100,21.88
458,Oltu,TR,2021-05-24 21:41:09,40.5498,42.0013,53.1,97,94,3.65
459,Rawson,AR,2021-05-24 21:39:27,-43.3002,-65.1023,54.54,37,0,26.78
460,Kassala,SD,2021-05-24 21:41:10,15.451,36.4,91.83,19,7,3.89
461,Loralai,PK,2021-05-24 21:41:10,30.3705,68.598,74.52,28,25,6.62
462,Nome,US,2021-05-24 21:41:11,64.5011,-165.4064,61.11,36,1,13.8
463,Devonport,AU,2021-05-24 21:41:11,-41.1667,146.35,57.02,94,98,5.91
464,Oistins,BB,2021-05-24 21:38:51,13.0667,-59.5333,82.49,57,75,18.41
465,Nova Ushytsya,UA,2021-05-24 21:41:12,48.8372,27.2743,55.67,86,90,6.49
466,Bom Jesus Da Lapa,BR,2021-05-24 21:41:12,-13.255,-43.4181,81.66,32,18,5.12
467,Burgersdorp,ZA,2021-05-24 21:41:12,-30.9977,26.3286,50.16,59,100,3.87
468,Manokwari,ID,2021-05-24 21:41:13,-0.8667,134.0833,79.57,83,87,4.54
469,Plettenberg Bay,ZA,2021-05-24 21:38:57,-34.0527,23.3716,62.1,67,100,3.51
470,Mwinilunga,ZM,2021-05-24 21:41:13,-11.7358,24.4293,53.06,74,0,4.12
471,Trinidad,BO,2021-05-24 21:41:14,-14.8333,-64.9,66.61,64,99,1.45
472,Waipawa,NZ,2021-05-24 21:41:14,-41.4122,175.5153,48.83,77,100,10.96
473,Gat,IL,2021-05-24 21:39:02,31.61,34.7642,70.81,72,0,2.37
474,Roche-La-Moliere,FR,2021-05-24 21:41:15,45.4341,4.3228,53.73,84,75,6.85
475,Saint Anthony,US,2021-05-24 21:41:15,45.0205,-93.218,86.05,43,1,3.0
476,Ndele,CF,2021-05-24 21:41:16,8.4109,20.6473,80.94,57,82,7.4
477,Morgan City,US,2021-05-24 21:38:32,29.6994,-91.2068,84.2,52,40,8.25
478,Talaya,RU,2021-05-24 21:41:16,61.3833,152.75,48.09,49,88,2.24
479,Redmond,US,2021-05-24 21:36:45,47.674,-122.1215,59.7,91,100,1.01
480,Najran,SA,2021-05-24 21:41:17,17.4924,44.1277,83.05,32,31,4.99
481,Westport,US,2021-05-24 21:41:17,41.1415,-73.3579,67.89,51,1,1.99
482,Cayenne,GF,2021-05-24 21:37:11,4.9333,-52.3333,77.04,91,0,1.01
483,Grajewo,PL,2021-05-24 21:41:18,53.6473,22.4554,49.6,80,98,7.85
484,Praia Da Vitoria,PT,2021-05-24 21:38:51,38.7333,-27.0667,64.65,72,40,14.5
485,Shilovo,RU,2021-05-24 21:41:19,54.3204,40.874,51.39,89,86,3.69
486,Portland,US,2021-05-24 21:37:53,45.5234,-122.6762,62.42,87,90,1.99
487,Lamar,US,2021-05-24 21:41:19,33.6668,-95.5836,80.26,73,90,12.46
488,Gemena,CD,2021-05-24 21:41:20,3.25,19.7667,74.17,76,100,1.88
489,Mackay,AU,2021-05-24 21:41:20,-21.15,149.2,68.04,94,61,9.22
490,Qiryat Shemona,IL,2021-05-24 21:41:20,33.2073,35.5721,72.0,70,2,2.82
491,Campoverde,PE,2021-05-24 21:41:21,-8.4753,-74.8058,76.69,99,100,5.3
492,Stepnyak,KZ,2021-05-24 21:41:21,52.8339,70.7803,71.49,35,19,9.66
493,Tuensang,IN,2021-05-24 21:41:21,26.2833,94.8333,69.31,94,100,4.07
494,Novita,CO,2021-05-24 21:41:22,4.9551,-76.6053,78.98,94,100,3.6
495,Kempele,FI,2021-05-24 21:41:22,64.9131,25.5034,42.13,100,90,4.61
496,Olafsvik,IS,2021-05-24 21:41:22,64.8945,-23.7142,44.96,75,85,7.85
497,Urucara,BR,2021-05-24 21:41:23,-2.5364,-57.76,81.3,76,78,1.48
498,Stokmarknes,NO,2021-05-24 21:41:23,68.5646,14.9108,47.5,71,25,7.7
499,Namestovo,SK,2021-05-24 21:41:24,49.4079,19.4803,52.93,89,100,5.48
500,Ketchikan,US,2021-05-24 21:41:24,55.3422,-131.6461,57.67,51,1,11.5
501,Koumac,NC,2021-05-24 21:41:24,-20.5667,164.2833,73.22,57,4,15.39
502,Alice Springs,AU,2021-05-24 21:41:25,-23.7,133.8833,58.55,69,40,5.5
503,Flinders,AU,2021-05-24 21:41:25,-34.5833,150.8552,60.39,93,97,1.01
504,Watsa,CD,2021-05-24 21:41:26,3.0372,29.5355,65.73,94,99,2.48
505,Pangody,RU,2021-05-24 21:41:26,65.85,74.4859,32.7,59,100,4.99
506,Cunduacan,MX,2021-05-24 21:41:26,18.0667,-93.1667,87.76,53,84,11.95
507,Santa Rosa,PH,2021-05-24 21:41:27,14.3122,121.1114,82.9,84,16,2.57
508,Opole,PL,2021-05-24 21:41:27,50.5,18.0,58.84,88,100,5.12
509,Svetlogorsk,BY,2021-05-24 21:41:28,52.6333,29.7333,49.14,84,25,3.98
510,Abashiri,JP,2021-05-24 21:41:28,44.0213,144.2697,48.67,86,42,4.36
511,Moose Jaw,CA,2021-05-24 21:41:28,50.4001,-105.5344,58.28,76,100,25.32
512,Dargaville,NZ,2021-05-24 21:41:29,-35.9333,173.8833,56.95,71,100,13.49
513,Port Blair,IN,2021-05-24 21:41:29,11.6667,92.75,83.03,83,100,22.84
514,Anahuac,MX,2021-05-24 21:41:30,27.2333,-100.15,92.7,40,36,17.11
515,Virginia Beach,US,2021-05-24 21:40:05,36.8529,-75.978,70.11,75,90,14.97
516,Ust-Nera,RU,2021-05-24 21:41:30,64.5667,143.2,44.24,73,100,1.43
517,Warangal,IN,2021-05-24 21:41:31,18.0,79.5833,88.9,27,100,5.86
518,Batouri,CM,2021-05-24 21:41:31,4.4333,14.3667,70.57,92,19,1.92
519,Ende,ID,2021-05-24 21:41:31,-8.8432,121.6623,74.53,88,76,0.67
520,Talen,IN,2021-05-24 21:41:32,23.5667,76.7167,86.65,23,99,5.59
521,Kokorevka,RU,2021-05-24 21:41:32,52.5872,34.2778,48.07,93,2,4.88
522,Atar,MR,2021-05-24 21:41:32,20.5169,-13.0499,91.53,18,6,7.78
523,Zaysan,KZ,2021-05-24 21:41:33,47.4667,84.8667,63.07,50,30,6.96
524,Faya,SA,2021-05-24 21:41:33,18.3851,42.4509,68.11,35,34,3.02
525,Luorong,CN,2021-05-24 21:41:34,24.4058,109.6086,69.24,86,93,3.11
526,Campbellton,CA,2021-05-24 21:39:02,48.0075,-66.6727,61.25,41,66,5.95
527,Yar-Sale,RU,2021-05-24 21:41:34,66.8333,70.8333,32.22,62,77,4.83
528,Lolodorf,CM,2021-05-24 21:41:35,3.2333,10.7333,71.65,99,62,1.19
529,Kendal,GB,2021-05-24 21:41:35,54.3268,-2.7476,50.95,95,100,11.54
530,Ekibastuz,KZ,2021-05-24 21:41:35,51.6667,75.3667,71.22,58,28,3.44
531,Salalah,OM,2021-05-24 21:39:35,17.0151,54.0924,86.09,66,75,8.05
532,Arcata,US,2021-05-24 21:41:36,40.8665,-124.0828,73.67,69,1,1.01
533,Weligama,LK,2021-05-24 21:41:37,5.9667,80.4167,80.24,86,100,16.73
534,Aberdeen,GB,2021-05-24 21:41:37,57.1437,-2.0981,47.53,93,90,3.44
535,Kurilsk,RU,2021-05-24 21:41:38,45.2333,147.8833,40.93,98,100,5.21
536,Palauig,PH,2021-05-24 21:41:38,15.435,119.9045,80.92,71,26,4.18
537,Bonavista,CA,2021-05-24 21:41:38,48.6499,-53.1147,36.12,56,78,17.78
538,Saint-Felicien,CA,2021-05-24 21:41:39,48.6501,-72.4491,61.3,36,20,3.71
539,Balgazyn,RU,2021-05-24 21:41:40,51.0,95.2,45.81,91,84,1.5
540,Haverfordwest,GB,2021-05-24 21:41:40,51.8017,-4.9691,49.59,87,14,16.35
541,Padang,ID,2021-05-24 21:40:07,-0.9492,100.3543,75.25,87,85,3.56
